Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,Electrical,TotRmsAbvGrd,FireplaceQu,ScreenPorch,YrSold,SalePrice
1318,120,FV,47,4230,Pave,Reg,0,1352,1352,GasA,Y,SBrkr,5,Gd,0,2007,208900
1319,20,RL,NA,14781,NA,IR2,0,1753,1753,GasA,Y,SBrkr,7,TA,0,2006,275000
1320,20,RL,75,10215,NA,Reg,492,372,864,GasA,Y,SBrkr,5,NA,0,2007,111000
1321,20,RL,70,8400,NA,Reg,189,628,1478,GasA,Y,SBrkr,6,Gd,216,2009,156500
1322,20,RL,NA,6627,NA,IR1,0,0,0,Floor,N,SBrkr,4,NA,0,2008,72500
1323,60,RL,107,10186,NA,IR1,674,76,750,GasA,Y,SBrkr,8,TA,0,2010,190000
1324,30,RL,50,5330,NA,Reg,280,140,420,GasA,Y,SBrkr,5,NA,0,2009,82500
1325,20,RL,75,9986,NA,Reg,0,1795,1795,GasA,Y,SBrkr,7,Gd,0,2007,147000
1326,30,RM,40,3636,NA,Reg,0,796,796,GasA,N,SBrkr,5,NA,0,2008,55000
1327,30,RH,70,4270,NA,Reg,544,0,544,GasA,Y,SBrkr,6,NA,0,2007,79000
1328,20,RL,60,6600,NA,Reg,641,175,816,GasA,Y,SBrkr,5,Ex,0,2008,130500
1329,50,RM,60,10440,Grvl,Reg,493,1017,1510,GasW,Y,SBrkr,8,TA,480,2008,256000
1330,60,RL,63,9084,NA,IR1,0,935,935,GasA,Y,SBrkr,8,TA,0,2006,176500
1331,20,RL,85,10000,NA,Reg,0,1588,1588,GasA,Y,SBrkr,7,Gd,0,2007,227000
1332,80,RL,55,10780,NA,IR1,483,428,911,GasA,Y,SBrkr,6,NA,0,2006,132500
1333,20,RL,67,8877,NA,Reg,690,126,816,GasA,Y,SBrkr,3,Gd,0,2009,100000
1334,50,RM,60,7200,NA,Reg,0,803,803,GasA,Y,SBrkr,6,NA,0,2006,125500
1335,160,RM,24,2368,NA,Reg,765,0,765,GasA,Y,SBrkr,7,NA,0,2009,125000
1336,20,RL,80,9650,NA,Reg,686,664,1350,GasA,Y,SBrkr,6,TA,0,2009,167900
1337,90,RL,87,9246,NA,IR1,0,1656,1656,GasA,Y,SBrkr,8,NA,0,2008,135000
1338,30,RM,153,4118,Grvl,IR1,0,693,693,Grav,N,FuseA,4,NA,0,2006,52500
1339,60,RL,95,13450,NA,IR1,700,216,916,GasA,Y,SBrkr,8,NA,0,2006,200000
1340,20,RL,120,9560,NA,IR1,360,504,864,GasA,Y,SBrkr,5,NA,0,2006,128500
1341,20,RL,70,8294,NA,Reg,0,858,858,GasA,Y,SBrkr,5,NA,0,2007,123000
1342,20,RL,66,13695,NA,Reg,814,300,1114,GasA,Y,SBrkr,6,NA,0,2008,155000
1343,60,RL,NA,9375,NA,Reg,0,1284,1284,GasA,Y,SBrkr,7,Gd,0,2007,228500
1344,50,RL,57,7558,NA,Reg,0,896,896,GasA,Y,SBrkr,9,TA,0,2009,177000
1345,60,RL,85,11103,NA,IR1,0,728,728,GasA,Y,SBrkr,8,TA,0,2007,155835
1346,30,RM,50,6000,NA,Reg,250,710,960,GasA,Y,FuseA,5,NA,0,2007,108500
1347,20,RL,NA,20781,NA,IR2,297,1203,1568,GasA,Y,SBrkr,9,Gd,0,2006,262500
1348,20,RL,93,15306,NA,IR1,80,1652,1732,GasA,Y,SBrkr,7,Gd,0,2007,283463
1349,20,RL,NA,16196,NA,IR3,1443,39,1482,GasA,Y,SBrkr,5,Fa,0,2007,215000
1350,70,RM,50,5250,Pave,Reg,259,425,684,OthW,N,SBrkr,8,NA,0,2008,122000
1351,90,RL,91,11643,NA,Reg,500,748,1248,GasA,Y,SBrkr,12,NA,0,2009,200000
1352,60,RL,70,9247,NA,IR1,319,539,858,GasA,Y,SBrkr,8,Gd,120,2008,171000
1353,50,RM,50,6000,NA,Reg,0,698,698,GasA,Y,SBrkr,4,NA,0,2009,134900
1354,50,RL,56,14720,NA,IR1,816,1217,2033,GasA,Y,SBrkr,9,Ex,0,2010,410000
1355,60,RL,NA,10316,NA,IR1,735,257,992,GasA,Y,SBrkr,7,TA,0,2008,235000
1356,80,RL,102,10192,NA,IR1,0,570,570,GasA,Y,SBrkr,8,TA,0,2006,170000
1357,20,RL,NA,9477,NA,Reg,340,524,864,GasA,Y,SBrkr,5,NA,0,2008,110000
1358,20,RL,NA,12537,NA,IR1,734,344,1078,GasA,Y,SBrkr,6,Fa,0,2010,149900
1359,160,FV,NA,2117,NA,Reg,378,378,756,GasA,Y,SBrkr,5,NA,0,2010,177500
1360,20,RL,129,16737,NA,Reg,1447,533,1980,GasA,Y,SBrkr,8,Gd,0,2006,315000
1361,70,RL,51,9842,NA,Reg,0,612,612,GasA,Y,SBrkr,8,NA,0,2008,189000
1362,20,RL,124,16158,NA,IR1,1274,256,1530,GasA,Y,SBrkr,7,Gd,0,2009,260000
1363,50,RL,NA,12513,NA,IR1,0,715,715,GasA,Y,SBrkr,7,Gd,0,2009,104900
1364,60,RL,73,8499,NA,IR1,0,616,616,GasA,Y,SBrkr,6,Gd,0,2007,156932
1365,160,FV,30,3180,Pave,Reg,0,600,600,GasA,Y,SBrkr,4,NA,0,2006,144152
1366,60,FV,NA,7500,NA,Reg,533,281,814,GasA,Y,SBrkr,7,NA,0,2010,216000
1367,60,RL,68,9179,NA,IR1,633,240,873,GasA,Y,SBrkr,7,NA,0,2008,193000
1368,160,RM,41,2665,NA,Reg,548,36,757,GasA,Y,SBrkr,6,TA,0,2006,127000
1369,120,RM,NA,4435,NA,Reg,685,163,848,GasA,Y,SBrkr,4,NA,0,2009,144000
1370,20,RL,48,10635,NA,IR2,370,315,1657,GasA,Y,SBrkr,8,TA,0,2010,232000
1371,50,RL,90,5400,NA,Reg,315,420,840,GasA,Y,SBrkr,6,NA,0,2009,105000
1372,80,RL,80,9600,NA,Reg,831,161,992,GasA,Y,SBrkr,8,TA,178,2008,165500
1373,60,RL,75,9750,NA,Reg,975,133,1108,GasA,Y,SBrkr,8,TA,0,2006,274300
1374,20,RL,NA,11400,NA,Reg,1282,1351,2633,GasA,Y,SBrkr,8,Gd,0,2007,466500
1375,60,FV,85,10625,NA,Reg,0,1026,1026,GasA,Y,SBrkr,9,Gd,0,2008,250000
1376,20,RL,89,10991,NA,IR1,0,1571,1571,GasA,Y,SBrkr,7,Gd,0,2007,239000
1377,30,RL,52,6292,NA,Reg,384,384,768,GasA,N,SBrkr,4,NA,0,2008,91000
1378,50,RL,60,10998,Grvl,Reg,408,156,984,GasA,Y,SBrkr,6,NA,0,2009,117000
1379,160,RM,21,1953,NA,Reg,309,174,483,GasA,Y,SBrkr,5,NA,0,2006,83000
1380,80,RL,73,9735,NA,Reg,0,384,384,GasA,Y,NA,7,NA,0,2008,167500
1381,30,RL,45,8212,Grvl,Reg,203,661,864,GasA,N,FuseF,5,NA,0,2010,58500
1382,20,RL,NA,12925,NA,IR1,865,340,1205,GasA,Y,SBrkr,7,Gd,0,2008,237500
1383,70,RM,60,7200,NA,Reg,0,596,596,GasA,Y,SBrkr,8,NA,0,2006,157000
1384,30,RL,NA,25339,NA,Reg,0,816,816,GasA,Y,SBrkr,7,NA,0,2007,112000
1385,50,RL,60,9060,NA,Reg,204,356,560,GasA,Y,SBrkr,6,NA,0,2009,105000
1386,50,RM,40,5436,NA,Reg,735,61,796,GasA,Y,SBrkr,7,NA,0,2010,125500
1387,60,RL,80,16692,NA,IR1,790,133,1392,GasA,Y,SBrkr,12,TA,440,2006,250000
1388,50,RM,60,8520,Grvl,Reg,168,0,714,GasW,N,SBrkr,10,Gd,0,2007,136000
1389,20,RL,42,14892,NA,IR1,1320,426,1746,GasA,Y,SBrkr,7,Gd,0,2009,377500
1390,50,RM,60,6000,NA,Reg,375,360,735,GasA,Y,SBrkr,6,Gd,0,2007,131000
1391,20,RL,70,9100,NA,Reg,1400,125,1525,GasA,Y,SBrkr,6,NA,0,2006,235000
1392,90,RL,65,8944,NA,Reg,0,1584,1584,GasA,Y,SBrkr,8,NA,0,2009,124000
1393,85,RL,68,7838,NA,Reg,769,95,864,GasA,Y,SBrkr,6,Po,0,2006,123000
1394,190,RM,60,10800,Pave,Reg,0,482,482,GasA,N,SBrkr,7,TA,0,2008,163000
1395,120,RL,53,4045,NA,Reg,1070,286,1356,GasA,Y,SBrkr,6,Gd,0,2006,246578
1396,60,RL,88,12665,NA,IR1,0,1094,1094,GasA,Y,SBrkr,9,Gd,0,2007,281213
1397,20,RL,NA,57200,NA,IR1,353,60,747,GasA,Y,SBrkr,7,TA,0,2010,160000
1398,70,RM,51,6120,NA,Reg,0,939,939,GasA,Y,SBrkr,8,NA,0,2007,137500
1399,50,RL,60,7200,NA,Reg,180,676,1208,GasA,Y,FuseA,7,NA,0,2009,138000
1400,50,RL,51,6171,NA,Reg,264,712,976,GasA,Y,SBrkr,7,Gd,0,2009,137450
1401,50,RM,50,6000,NA,Reg,0,862,862,GasA,Y,SBrkr,5,Gd,0,2008,120000
1402,60,RL,62,7415,NA,IR1,759,80,839,GasA,Y,SBrkr,8,TA,0,2008,193000
1403,20,RL,64,6762,NA,Reg,0,1286,1286,GasA,Y,SBrkr,6,Gd,0,2006,193879
1404,20,RL,49,15256,NA,IR1,929,556,1485,GasA,Y,SBrkr,6,NA,0,2007,282922
1405,50,RL,60,10410,Grvl,Reg,0,672,672,GasA,Y,SBrkr,6,NA,0,2006,105000
1406,120,RM,44,3842,NA,IR1,1373,221,1594,GasA,Y,SBrkr,5,Gd,155,2008,275000
1407,85,RL,70,8445,NA,Reg,656,112,768,GasA,Y,SBrkr,5,NA,0,2009,133000
1408,20,RL,NA,8780,NA,IR1,625,208,833,GasA,Y,SBrkr,5,NA,0,2009,112000
1409,70,RM,60,7740,NA,Reg,0,622,622,GasA,Y,SBrkr,6,NA,168,2010,125500
1410,60,RL,46,20544,NA,IR1,0,791,791,GasA,Y,SBrkr,7,TA,0,2008,215000
1411,60,RL,79,12420,NA,Reg,666,278,944,GasA,Y,SBrkr,6,NA,0,2009,230000
1412,50,RL,80,9600,NA,Reg,120,736,856,GasA,Y,SBrkr,6,NA,0,2009,140000
1413,90,RL,60,7200,NA,Reg,0,0,0,Wall,N,FuseF,6,NA,0,2009,90000
1414,20,RL,88,10994,NA,IR1,976,868,1844,GasA,Y,SBrkr,7,Gd,0,2009,257000
1415,50,RL,64,13053,Pave,Reg,0,833,833,GasA,Y,SBrkr,8,Gd,220,2008,207000
1416,120,RL,51,3635,NA,Reg,988,398,1386,GasA,Y,SBrkr,7,TA,0,2009,175900
1417,190,RM,60,11340,NA,Reg,0,777,777,GasA,Y,SBrkr,11,NA,0,2010,122500
1418,60,RL,NA,16545,NA,IR1,781,503,1284,GasA,Y,SBrkr,7,TA,0,2009,340000
1419,20,RL,71,9204,NA,Reg,25,247,1144,GasA,Y,SBrkr,6,NA,0,2008,124000
1420,20,RL,NA,16381,NA,IR1,1110,734,1844,GasA,Y,SBrkr,7,TA,0,2006,223000
1421,60,RL,90,11700,NA,Reg,404,304,708,GasA,Y,SBrkr,7,TA,119,2006,179900
1422,120,RL,53,4043,NA,Reg,360,709,1069,GasA,Y,SBrkr,4,Fa,165,2010,127500
1423,120,RM,37,4435,NA,Reg,686,162,848,GasA,Y,SBrkr,3,NA,0,2008,136500
1424,80,RL,NA,19690,NA,IR1,0,697,697,GasA,Y,SBrkr,8,Gd,0,2006,274970
1425,20,RL,NA,9503,NA,Reg,457,193,1024,GasA,Y,SBrkr,6,TA,0,2007,144000
1426,20,RL,80,10721,NA,IR1,0,1252,1252,GasA,Y,SBrkr,7,NA,0,2008,142000
1427,60,RL,81,10944,NA,IR1,1000,223,1223,GasA,Y,SBrkr,5,TA,0,2008,271000
1428,50,RL,60,10930,Grvl,Reg,580,333,913,GasA,Y,FuseA,6,TA,0,2008,140000
1429,30,RM,60,7200,NA,Reg,510,278,788,GasA,Y,SBrkr,4,Gd,0,2010,119000
1430,20,RL,NA,12546,NA,IR1,678,762,1440,GasA,Y,SBrkr,7,TA,0,2007,182900
1431,60,RL,60,21930,NA,IR3,0,732,732,GasA,Y,SBrkr,7,Gd,0,2006,192140
1432,120,RL,NA,4928,NA,IR1,958,0,958,GasA,Y,SBrkr,5,NA,0,2009,143750
1433,30,RL,60,10800,Grvl,Reg,0,656,656,GasA,Y,SBrkr,5,NA,0,2007,64500
1434,60,RL,93,10261,NA,IR1,0,936,936,GasA,Y,SBrkr,8,TA,0,2008,186500
1435,20,RL,80,17400,NA,Reg,936,190,1126,GasA,Y,SBrkr,5,Gd,0,2006,160000
1436,20,RL,80,8400,NA,Reg,0,1319,1319,GasA,Y,SBrkr,7,Gd,0,2008,174000
1437,20,RL,60,9000,NA,Reg,616,248,864,GasA,Y,SBrkr,5,NA,0,2007,120500
1438,20,RL,96,12444,NA,Reg,1336,596,1932,GasA,Y,SBrkr,7,Gd,0,2008,394617
1439,20,RM,90,7407,NA,Reg,600,312,912,GasA,Y,FuseA,6,NA,0,2010,149700
1440,60,RL,80,11584,NA,Reg,315,114,539,GasA,Y,SBrkr,6,TA,0,2007,197000
1441,70,RL,79,11526,NA,IR1,0,588,588,GasA,Y,SBrkr,11,Gd,0,2008,191000
1442,120,RM,NA,4426,NA,Reg,697,151,848,GasA,Y,SBrkr,3,TA,0,2008,149300
1443,60,FV,85,11003,NA,Reg,765,252,1017,GasA,Y,SBrkr,10,Ex,0,2009,310000
1444,30,RL,NA,8854,NA,Reg,0,952,952,Grav,N,FuseF,4,Gd,40,2009,121000
1445,20,RL,63,8500,NA,Reg,0,1422,1422,GasA,Y,SBrkr,7,NA,0,2007,179600
1446,85,RL,70,8400,NA,Reg,187,0,814,GasA,Y,SBrkr,6,NA,0,2007,129000
1447,20,RL,NA,26142,NA,IR1,593,595,1188,GasA,Y,SBrkr,6,NA,0,2010,157900
1448,60,RL,80,10000,NA,Reg,1079,141,1220,GasA,Y,SBrkr,8,TA,0,2007,240000
1449,50,RL,70,11767,NA,Reg,0,560,560,GasA,N,SBrkr,6,NA,0,2007,112000
1450,180,RM,21,1533,NA,Reg,553,77,630,GasA,Y,SBrkr,3,NA,0,2006,92000
1451,90,RL,60,9000,NA,Reg,0,896,896,GasA,Y,SBrkr,8,NA,0,2009,136000
1452,20,RL,78,9262,NA,Reg,0,1573,1573,GasA,Y,SBrkr,7,Gd,0,2009,287090
1453,180,RM,35,3675,NA,Reg,547,0,547,GasA,Y,SBrkr,5,NA,0,2006,145000
1454,20,RL,90,17217,NA,Reg,0,1140,1140,GasA,Y,SBrkr,6,NA,0,2006,84500
1455,20,FV,62,7500,Pave,Reg,410,811,1221,GasA,Y,SBrkr,6,NA,0,2009,185000
1456,60,RL,62,7917,NA,Reg,0,953,953,GasA,Y,SBrkr,7,TA,0,2007,175000
1457,20,RL,85,13175,NA,Reg,790,589,1542,GasA,Y,SBrkr,7,TA,0,2010,210000
1458,70,RL,66,9042,NA,Reg,275,877,1152,GasA,Y,SBrkr,9,Gd,0,2010,266500
1459,20,RL,68,9717,NA,Reg,49,0,1078,GasA,Y,FuseA,5,NA,0,2010,142125
1460,20,RL,75,9937,NA,Reg,830,136,1256,GasA,Y,SBrkr,6,NA,0,2008,147500
